LOCATION,TIME,PC_HEALTHXP,PC_GDP,USD_CAP,FLAG_CODES,TOTAL_SPEND,Log_TOTAL_SPEND,Cluster_GMM,Prob_Cluster_0,Prob_Cluster_1,Prob_Cluster_2,Cluster_Label
LUX,2010,9.668,0.68,617.448,,313.02,5.749456678147376,2,0.003152715699458117,0.0029928345346832788,0.9938544497658586,Low Spend
LUX,2011,8.877,0.543,529.962,B,274.7,5.619313318029751,2,0.001951734879395598,0.0024198465667178344,0.9956284185538864,Low Spend
LUX,2012,8.56,0.563,548.101,,291.01,5.676788048257223,2,0.0019000659386485697,0.002150652281557793,0.9959492817797938,Low Spend
LUX,2013,8.424,0.552,563.787,,306.34,5.727954626627186,2,0.0019509883284957402,0.0020200434606402326,0.9960289682108641,Low Spend
LUX,2014,8.192,0.513,561.164,P,312.19,5.746810035126719,2,0.00185472142284223,0.0018832635901258519,0.9962620149870317,Low Spend
LUX,2015,8.601,0.52,586.428,P,334.03,5.81422008005431,2,0.00234116987125882,0.0020330062056405818,0.9956258239231006,Low Spend
MEX,1999,18.935,0.931,85.022,,8527.76,9.051199260633709,0,0.9238993181222955,0.07330143990916979,0.0027992419685348917,High Spend
MEX,2000,19.936,0.968,96.569,,9822.97,9.192580596636333,0,0.8882738103819654,0.11092725430592071,0.0007989353121136921,High Spend
MEX,2001,19.889,1.045,105.263,,10849.15,9.291934183757835,0,0.903218215952967,0.09607563495914781,0.0007061490878852134,High Spend
MEX,2002,21.64,1.17,120.726,,12598.44,9.441407647507441,0,0.7636589861848131,0.23626543975877887,7.557405640819844e-05,High Spend
MEX,2003,35.894,2.134,230.651,B,24366.08,10.100988319990185,1,6.536884537192353e-07,0.999999346311546,5.702192401068922e-20,Medium Spend
MEX,2004,35.048,2.12,242.481,,25944.4,10.163749608911749,1,2.309011173403718e-06,0.999997690988827,6.830661361079114e-19,Medium Spend
MEX,2005,35.603,2.108,260.194,,28223.82,10.247957011672462,1,1.0708874297543633e-06,0.9999989291125703,1.021622519525606e-19,Medium Spend
MEX,2006,34.725,1.984,267.984,,29503.0,10.29228112635632,1,3.908350439548492e-06,0.9999960916495605,1.3946369148813374e-18,Medium Spend
MEX,2007,33.928,1.974,279.012,,31203.68,10.3483233625487,1,1.2412726764694255e-05,0.999987587273235,1.3768221836573831e-17,Medium Spend
MEX,2008,33.143,1.904,280.672,,31901.69,10.370445611236505,1,3.707067670483934e-05,0.9999629293232954,1.3387969465142384e-16,Medium Spend
MEX,2009,32.454,2.004,288.566,,33330.88,10.41426957535161,1,9.61206244206813e-05,0.9999038793755785,9.037998838699171e-16,Medium Spend
MEX,2010,31.497,1.896,287.049,,33676.28,10.424578704999979,1,0.000337922037500993,0.9996620779624857,1.3226554941317877e-14,Medium Spend
MEX,2011,28.201,1.623,265.79,,31652.94,10.362617906396391,1,0.016795239405981915,0.9832047605090118,8.500593335766675e-11,Medium Spend
MEX,2012,28.765,1.704,289.344,,34960.95,10.462015606245972,1,0.009660737947660966,0.9903392620344091,1.7929626125408543e-11,Medium Spend
MEX,2013,27.35,1.645,283.955,,34794.7,10.457249094909612,1,0.045417510141788325,0.9545824892715975,5.866144947008433e-10,Medium Spend
MEX,2014,27.011,1.537,277.229,,34437.83,10.446939985839165,1,0.06366260014046186,0.9363373985399072,1.3196307924657463e-09,Medium Spend
MEX,2015,27.201,1.595,286.825,,36108.67,10.494315975487014,1,0.05467374189589692,0.945326257310454,7.936489930315181e-10,Medium Spend
NLD,1972,11.687,0.661,33.085,,440.98,6.091264632185159,2,0.012633476180744741,0.007180844932207597,0.9801856788870477,Low Spend
NLD,1973,11.175,0.637,35.249,,473.72,6.162725156542511,2,0.011093122273559498,0.005291264683089328,0.9836156130433512,Low Spend
NLD,1974,10.327,0.609,37.995,,514.64,6.245408847574904,2,0.008589687784130929,0.003331489320348324,0.9880788228955208,Low Spend
NLD,1975,9.894,0.617,41.766,,570.79,6.3487717911028945,2,0.008300177645144593,0.0026150492394249984,0.9890847731154304,Low Spend
NLD,1976,9.525,0.588,43.654,,601.29,6.400739056890093,2,0.0076679925075971885,0.0021712857047773257,0.9901607217876254,Low Spend
NLD,1977,9.183,0.575,45.94,,636.55,6.457632705329551,2,0.0072336539786427055,0.001832380266853594,0.9909339657545037,Low Spend
NLD,1978,8.954,0.571,49.667,,692.44,6.541664718347994,2,0.0074278748359584,0.001604175485005274,0.9909679496790363,Low Spend
NLD,1979,8.645,0.566,53.934,,757.14,6.630868065157981,2,0.0074432434880716495,0.0013583047804632566,0.991198451731465,Low Spend
NLD,1980,8.412,0.555,59.091,,836.13,6.729979375036029,2,0.007787932775021353,0.0011786639957563055,0.9910334032292222,Low Spend
NLD,1981,8.378,0.56,64.284,,915.87,6.82096569557631,2,0.008696206433700712,0.001105539003678324,0.9901982545626208,Low Spend
NLD,1982,8.651,0.598,71.663,,1025.69,6.934095314313978,2,0.011298975855789447,0.0011564312314839,0.9875445929127268,Low Spend
NLD,1983,8.547,0.591,74.834,,1075.15,6.981145136210189,2,0.011548391030093863,0.0010795453687844382,0.9873720636011215,Low Spend
NLD,1984,9.244,0.614,82.585,,1191.22,7.083572394353889,2,0.01776878686170425,0.0013927905083024258,0.9808384226299934,Low Spend
NLD,1985,9.595,0.636,90.174,,1306.77,7.176078675576713,2,0.023560112734599684,0.001584778069941048,0.9748551091954591,Low Spend
NLD,1986,9.969,0.67,98.99,,1442.51,7.274832926685506,2,0.032030250963131036,0.0018488112751850214,0.9661209377616841,Low Spend
NLD,1987,10.399,0.71,108.992,,1598.37,7.377365080687986,2,0.04520390820050084,0.0022619351107620676,0.9525341566887372,Low Spend
NLD,1988,10.472,0.707,115.517,,1705.04,7.441930174435607,2,0.05117812148708317,0.002298279753236457,0.9465235987596803,Low Spend
NLD,1989,9.973,0.69,121.613,,1805.82,7.499323673012964,2,0.043675861021418134,0.0016702208549664044,0.9546539181236154,Low Spend
NLD,1990,10.168,0.72,136.103,,2034.95,7.618717819412084,2,0.05629769017586775,0.0017678078904010495,0.9419345019337311,Low Spend
NLD,1991,10.144,0.737,146.213,,2203.4,7.69821064200908,2,0.06192066111069874,0.001676900751090992,0.9364024381382102,Low Spend
NLD,1992,10.996,0.822,168.349,,2556.24,7.846683830878791,2,0.11365370919714898,0.0026653095369108103,0.8836809812659403,Low Spend
NLD,1993,11.522,0.872,184.053,,2814.24,7.942802794488418,2,0.16556250037532663,0.0036107838095768515,0.8308267158150964,Low Spend
NLD,1994,11.406,0.85,187.466,,2883.76,7.967196986573665,2,0.16144468889915461,0.0032969322592955436,0.83525837884155,Low Spend
NLD,1995,11.65,0.858,198.145,,3063.12,8.027515694584435,2,0.19506002169689116,0.0037660937419981082,0.8011738845611107,Low Spend
NLD,1996,11.627,0.848,205.342,,3189.06,8.067795004379438,2,0.20247121576309965,0.0036261357830188056,0.7939026484538816,Low Spend
NLD,1997,11.499,0.817,210.01,,3278.39,8.095412708472825,2,0.19711528374068799,0.003274780138848428,0.7996099361204635,Low Spend
NLD,1998,11.76,0.844,230.684,B,3623.4,8.195444036347906,2,0.24923868684910455,0.003678739357771594,0.747082573793124,Low Spend
NLD,1999,12.003,0.862,249.383,,3943.27,8.280019171797205,2,0.3035944279071123,0.004095661494289065,0.6923099105985986,Low Spend
NLD,2000,12.285,0.867,273.687,,4358.61,8.380137882800947,2,0.37609309504653465,0.004584384893689866,0.6193225200597755,Low Spend
NLD,2001,12.232,0.91,299.575,,4807.03,8.478042715796242,2,0.4032714921176293,0.00409995465299117,0.5926285532293797,Low Spend
NLD,2002,12.018,0.956,324.925,,5247.19,8.565638534236859,2,0.40260205169040475,0.003330471084776808,0.5940674772248183,Low Spend
NLD,2005,11.139,1.033,384.808,B,6280.02,8.745287666655647,2,0.338364423738087,0.001654053043019625,0.6599815232188934,Low Spend
NLD,2006,10.857,0.997,404.948,,6619.32,8.797898986131372,2,0.3177865041892906,0.0013295830725359606,0.6808839127381733,Low Spend
NLD,2007,11.004,1.016,441.76,,7236.78,8.887069808524968,2,0.3659792514807952,0.0013490314777986109,0.632671717041406,Low Spend
NLD,2008,10.33,0.982,450.402,,7407.13,8.910333324768153,2,0.28592925511756156,0.0008768781303875592,0.7131938667520508,Low Spend
NLD,2009,9.983,1.022,450.574,,7448.16,8.915856553338804,2,0.24859010563252357,0.0007072182644487665,0.7507026761030278,Low Spend
NLD,2010,9.817,1.021,455.318,,7565.29,8.931458133826649,2,0.2353580010450417,0.0006319274521459016,0.7640100715028124,Low Spend
NLD,2011,9.53,1.003,461.879,,7710.18,8.95042650283635,2,0.21216877367599277,0.0005244344883278331,0.7873067918356792,Low Spend
NLD,2012,8.277,0.903,421.533,,7062.77,8.862734182297327,2,0.11090561754747016,0.00027590978402464817,0.8888184726685051,Low Spend
NLD,2013,7.757,0.845,411.405,,6913.43,8.841365811200276,2,0.08622583165489942,0.00021423804410334983,0.9135599303009975,Low Spend
NLD,2014,7.638,0.829,406.47,,6855.12,8.832896963041595,2,0.08111616995363978,0.00020330504895532306,0.9186805249974047,Low Spend
NLD,2015,7.865,0.841,416.594,,7057.07,8.861926922009781,2,0.09251123547501272,0.00022254322266914643,0.9072662213023183,Low Spend
NLD,2016,8.024,0.843,432.136,P,7354.27,8.90317234208303,2,0.10391148228249507,0.00023366368040044126,0.8958548540371046,Low Spend
NZL,1971,11.429,0.583,24.598,,70.18,4.265211880082047,2,0.0006181920144615685,0.00846284111425664,0.9909189668712817,Low Spend
NZL,1976,10.638,0.645,41.718,,129.76,4.87336358185601,2,0.0012092348309396762,0.005640605307189204,0.9931501598618712,Low Spend
NZL,1980,11.865,0.681,57.334,,178.48,5.190063781107782,2,0.003299324346515664,0.009120677185680302,0.9875799984678039,Low Spend
NZL,1981,10.843,0.614,58.022,,181.31,5.205708534815374,2,0.0021989820873057567,0.005657374407998337,0.992143643504696,Low Spend
NZL,1982,11.429,0.663,68.157,,215.11,5.3757875373149355,2,0.0036672164104216607,0.007136391103720583,0.9891963924858578,Low Spend
NZL,1983,11.962,0.676,74.818,,239.37,5.48217940286057,2,0.005505040884122014,0.009248970113352573,0.9852459890025255,Low Spend
NZL,1984,12.433,0.668,80.7,,260.43,5.5661665612460975,2,0.007850944229983902,0.011978036262121614,0.9801710195078945,Low Spend
NZL,1985,13.308,0.657,81.54,,264.77,5.58263127309205,2,0.012386291295702912,0.0207032483518599,0.9669104603524373,Low Spend
NZL,1986,14.491,0.73,95.976,,311.57,5.744828444092202,2,0.0298706910728492,0.04802457220101209,0.9221047367261388,Low Spend
NZL,1987,14.699,0.819,109.193,,357.54,5.882040229826693,2,0.041831826564571066,0.05676796193283276,0.9014002115025961,Low Spend
NZL,1988,14.213,0.871,119.077,,390.98,5.971210818080714,2,0.03753737412532387,0.03951352229428885,0.9229491035803873,Low Spend
NZL,1989,14.344,0.9,128.515,,424.0,6.052089168924417,2,0.045888175483789796,0.04370993800049132,0.910401886515719,Low Spend
NZL,1990,13.751,0.917,133.933,,445.97,6.102491478267358,2,0.03643474855875178,0.028094331233052505,0.9354709202081957,Low Spend
NZL,1991,14.071,0.999,145.548,,508.7,6.233822317345996,2,0.053245879594561014,0.03556953187790138,0.9111845885275377,Low Spend
NZL,1992,14.218,1.028,153.303,,541.42,6.29604060910273,2,0.0635066413804598,0.03972294155342713,0.8967704170661133,Low Spend
NZL,1993,14.854,1.029,164.199,,586.55,6.37596134877995,2,0.1000116536179702,0.06485329049133848,0.8351350558906913,Low Spend
NZL,1994,15.806,1.096,187.377,,678.3,6.521062856197256,2,0.1928578062528663,0.13299216855130694,0.6741500251958269,Low Spend
NZL,1995,14.775,1.027,183.84,,675.32,6.51666633681848,2,0.11904348059115039,0.0605305121660503,0.8204260072427993,Low Spend
NZL,1996,14.541,1.002,185.022,,690.5,6.538863151104813,2,0.1093622966506776,0.050372329871663284,0.8402653734776592,Low Spend
NZL,1997,14.355,1.019,194.962,,737.21,6.604228336968519,2,0.10971141146500012,0.04334564580204679,0.8469429427329531,Low Spend
NZL,2004,10.767,0.851,213.402,,872.28,6.772256237519974,2,0.02275985841152769,0.0035274525143337695,0.9737126890741384,Low Spend
NZL,2005,10.697,0.885,227.251,,939.43,6.846337217475666,2,0.0245257215544364,0.0033045510232565896,0.9721697274223071,Low Spend
NZL,2006,11.308,0.976,271.073,,1134.33,7.034678636554911,2,0.0433129982939798,0.004493727024009182,0.9521932746820111,Low Spend
NZL,2007,10.394,0.865,254.188,,1073.64,6.979741000754758,2,0.025773817506648655,0.002650139861938943,0.9715760426314124,Low Spend
NOR,1970,8.564,0.342,11.514,,44.63,3.8205653949393112,2,0.00012703585686759397,0.004996200334463761,0.9948767638086689,Low Spend
NOR,1971,7.933,0.338,12.556,,49.01,3.9122229854308124,2,0.00012560775194328413,0.00462707413383695,0.9952473181142201,Low Spend
NOR,1972,7.166,0.332,13.453,,52.91,3.9873159894635775,2,0.00011915945129149657,0.004432338890379684,0.9954485016583285,Low Spend
NOR,1973,7.057,0.338,14.973,,59.3,4.09933210373314,2,0.00013660881256757996,0.004165122891203875,0.995698268296229,Low Spend
NOR,1974,7.236,0.346,17.281,,68.87,4.246636372564359,2,0.00017439527605716537,0.0038193385618035115,0.9960062661621395,Low Spend
NOR,1975,7.103,0.369,20.986,,84.1,4.443827035579329,2,0.00022346410982418893,0.0033974840567855364,0.9963790518333899,Low Spend
NOR,1976,6.876,0.366,23.14,,93.17,4.545101659521972,2,0.000244866798438802,0.003184243889820717,0.9965708893117405,Low Spend
NOR,1977,6.355,0.353,24.545,,99.24,4.607567310587813,2,0.00023958956953352246,0.0030735356167123197,0.9966868748137541,Low Spend
NOR,1978,5.545,0.338,26.049,,105.72,4.670208582167313,2,0.0002245921258178653,0.003087097724427098,0.9966883101497555,Low Spend
NOR,1979,5.787,0.322,27.975,,113.93,4.744323247380668,2,0.0002581719303358634,0.0028629492468463585,0.9968788788228181,Low Spend
NOR,1980,11.023,0.596,58.829,,240.35,5.486248162106502,2,0.0036636823580953486,0.005747335457217684,0.9905889821846869,Low Spend
NOR,1981,10.847,0.59,64.446,,264.21,5.58052196499145,2,0.00393465625205618,0.005179183975673921,0.9908861597722699,Low Spend
NOR,1982,10.88,0.614,71.076,,292.46,5.681741343779321,2,0.004662039078479616,0.005128459008423574,0.9902095019130969,Low Spend
NOR,1983,10.673,0.621,77.53,,320.08,5.771690313263376,2,0.004897336287343959,0.004543277001580708,0.9905593867110755,Low Spend
NOR,1984,10.941,0.599,81.903,,339.09,5.8292102884641395,2,0.00600118378639571,0.005090186276744493,0.9889086299368597,Low Spend
NOR,1985,10.661,0.584,86.65,,359.82,5.888379219024657,2,0.005816216541893453,0.004372229923255513,0.9898115535348512,Low Spend
NOR,1986,10.51,0.622,97.607,,406.76,6.010678766031786,2,0.006553921948268414,0.003923949906769263,0.9895221281449622,Low Spend
NOR,1987,10.322,0.635,103.549,,433.55,6.074311012883469,2,0.006650136041379554,0.003518564555754521,0.9898312994028658,Low Spend
NOR,1988,7.712,0.485,81.21,,341.85,5.837293033730374,2,0.0018016658374032232,0.0015991548853875874,0.9965991792772091,Low Spend
NOR,1989,8.141,0.498,87.135,,368.31,5.911636399748068,2,0.002293825342447201,0.0017000191086246773,0.9960061555489281,Low Spend
NOR,1990,7.659,0.542,99.867,,423.58,6.051100445003856,2,0.0023702910739204774,0.0013905547835065567,0.9962391541425728,Low Spend
NOR,1991,7.799,0.573,112.003,,477.33,6.170300870860216,2,0.0029175466824133303,0.0013404594926173664,0.9957419938249693,Low Spend
NOR,1992,7.903,0.593,121.995,,522.92,6.261339000909798,2,0.0034199192122808717,0.001306355041431547,0.9952737257462876,Low Spend
NOR,1993,10.101,0.745,160.581,B,692.42,6.5416358762154045,2,0.012007232649040024,0.002681437978594907,0.985311329372365,Low Spend
NOR,1994,9.282,0.677,155.562,,674.61,6.515615986481888,2,0.008172690691378498,0.0018591515560657562,0.9899681577525558,Low Spend
NOR,1995,9.514,0.692,168.181,,733.13,6.598686124648708,2,0.01012207966906509,0.001982796352114823,0.9878951239788201,Low Spend
NOR,1996,9.653,0.694,185.931,,814.63,6.703960820760467,2,0.01247065948918129,0.0020197297897961717,0.9855096107210225,Low Spend
NOR,1997,9.633,0.746,213.214,B,939.24,6.8461351618245985,2,0.015116462412659971,0.0018793489944958892,0.9830041885928442,Low Spend
NOR,1998,9.592,0.808,227.62,,1008.69,6.9173986320293706,2,0.016412394433428235,0.0017840194507892644,0.9818035861157826,Low Spend
NOR,1999,9.601,0.81,247.47,,1104.19,7.0077725448722425,2,0.018698340207594775,0.0017195123069886186,0.9795821474854165,Low Spend
NOR,2000,10.212,0.787,290.719,,1305.61,7.175191275829069,2,0.03121466784279417,0.0022113073120028303,0.966574024845203,Low Spend
NOR,2001,9.993,0.801,303.553,B,1370.16,7.22341237588943,2,0.03015664661174285,0.0019170062323668295,0.9679263471558902,Low Spend
NOR,2002,10.057,0.906,343.788,,1560.16,7.3531844136612925,2,0.03718741373947281,0.001874718370229431,0.9609378678902977,Low Spend
NOR,2003,9.877,0.911,350.856,,1601.61,7.379388829184729,2,0.03545204622424817,0.0016745152593488236,0.9628734385164031,Low Spend
NOR,2004,10.062,0.888,377.594,,1733.88,7.458693525723872,2,0.04308653438806371,0.0017914621154164249,0.9551220034965199,Low Spend
NOR,2005,9.662,0.805,384.641,,1778.31,7.483980927684712,2,0.037020970807601014,0.001414254160584493,0.9615647750318145,Low Spend
NOR,2006,9.232,0.731,395.454,,1843.08,7.519735787123422,2,0.031958344263602424,0.0011048274347751647,0.9669368283016223,Low Spend
NOR,2007,8.579,0.691,385.796,,1816.77,7.505365754082758,2,0.02356939956440651,0.0008093032689671061,0.9756212971666266,Low Spend
NOR,2008,7.95,0.633,390.574,,1862.34,7.530125855292166,2,0.018743712779062886,0.0006052309931682017,0.9806510562277689,Low Spend
NOR,2009,7.606,0.69,382.607,,1847.5,7.522129778376686,2,0.016174951451073904,0.0005306681977127191,0.9832943803512132,Low Spend
NOR,2010,7.653,0.682,395.456,,1933.48,7.567593835498341,2,0.01746116156923289,0.0005238016097511578,0.9820150368210159,Low Spend
NOR,2011,7.998,0.703,436.365,,2161.35,7.67895087223838,2,0.023145997657539125,0.0005599883764927216,0.9762940139659682,Low Spend
NOR,2012,7.733,0.679,443.629,,2226.38,7.708581285839941,2,0.021570017155401855,0.0004909554040008654,0.9779390274405971,Low Spend
NOR,2013,7.589,0.678,453.76,,2304.93,7.743239344774161,2,0.02126618568841614,0.0004519561670003415,0.9782818581445835,Low Spend
NOR,2014,7.49,0.7,459.597,,2361.06,7.767289398636201,2,0.021068580210212982,0.0004270581073802737,0.9785043616824068,Low Spend
NOR,2015,7.655,0.764,473.844,,2458.59,7.80774994836931,2,0.023687517418394984,0.0004436971297462542,0.975868785451859,Low Spend
NOR,2016,7.539,0.789,501.15,P,2622.48,7.872256959693859,2,0.02450277321084755,0.00040399891158765397,0.975093227877565,Low Spend
POL,2002,29.509,1.794,211.341,,8079.64,8.997226356299151,1,0.0012992573233409036,0.9987007426499637,2.6695392343468853e-11,Medium Spend
POL,2003,31.574,1.883,230.732,,8815.02,9.084325799992664,1,0.0001251659434331276,0.9998748340564485,1.1845355329544154e-13,Medium Spend
POL,2004,31.0,1.819,242.886,,9273.93,9.135070340277345,1,0.00025850196609884666,0.9997414980334134,4.877568805426973e-13,Medium Spend
POL,2005,29.762,1.728,240.171,,9166.23,9.123390447643754,1,0.0010784482746226632,0.9989215517137362,1.1641231893759877e-11,Medium Spend
POL,2006,28.819,1.672,253.274,,9660.19,9.175872108025292,1,0.003196824932544737,0.9968031749592405,1.0821495651351684e-10,Medium Spend
POL,2007,26.54,1.559,261.569,,9971.16,9.207552489440522,1,0.033792931383774594,0.9662070488470746,1.9769150640317013e-08,Medium Spend
POL,2008,24.605,1.568,287.143,,10947.54,9.300961393021634,1,0.19109454801920248,0.8089045177849548,9.341958425065538e-07,Medium Spend
POL,2009,24.574,1.619,311.849,,11897.54,9.38417098249707,1,0.20946747606741778,0.7905316334072295,8.905253527552537e-07,Medium Spend
POL,2010,24.333,1.562,329.4,,12531.3,9.43606459050244,1,0.25770106875435705,0.7422976303619075,1.300883735142909e-06,Medium Spend
POL,2011,24.148,1.505,343.987,,13093.26,9.479929245226689,1,0.3000211372573661,0.6999771502662537,1.7124763800185604e-06,Medium Spend
POL,2012,22.255,1.38,328.913,,12519.47,9.435120183885585,0,0.6654938022494297,0.33447161971182016,3.4578038750283025e-05,High Spend
POL,2013,21.704,1.384,342.047,,13011.53,9.47366801839607,0,0.7618322387908585,0.23810161242787106,6.614878127037488e-05,High Spend
POL,2014,21.468,1.341,344.854,,13108.5,9.481092437205119,0,0.794346905837861,0.20556588419774036,8.720996439884572e-05,High Spend
POL,2015,20.966,1.33,357.184,,13568.14,9.515553375728514,0,0.8541045923055898,0.14574738058701903,0.00014802710739126294,High Spend
PRT,1970,14.226,0.322,6.784,,58.89,4.092509546276371,2,0.0014986856958431897,0.03228971444774797,0.9662115998564089,Low Spend
PRT,1977,20.706,0.846,35.339,,334.15,5.814578192803967,1,0.062372634439907065,0.9163624122313216,0.021264953328771118,Medium Spend
PRT,1978,24.23,1.021,46.422,,443.71,6.097422384333755,1,0.010768908513406755,0.9891487552773585,8.233620923454053e-05,Medium Spend
PRT,1979,25.041,1.025,52.753,,509.66,6.235704006716925,1,0.006921116987482252,0.9930616786013973,1.7204411120499308e-05,Medium Spend
PRT,1980,20.977,1.004,58.286,,569.24,6.3460573248423895,1,0.10141529740597559,0.8893295658614349,0.009255136732589582,Medium Spend
PRT,1981,19.472,0.978,62.52,,615.91,6.424723146166882,1,0.2062474950853332,0.7368644611611583,0.056888043753508574,Medium Spend
PRT,1982,18.984,0.965,66.506,,659.19,6.492527672379203,1,0.2543215431481752,0.654678198335984,0.09100025851584095,Medium Spend
PRT,1983,20.083,0.969,68.948,,686.57,6.533163642539425,1,0.18592947999023463,0.7890935589145884,0.02497696109517695,Medium Spend
PRT,1984,20.577,1.018,73.363,,733.35,6.598985754199871,1,0.16171078514334214,0.8257962887581534,0.01249292609850435,Medium Spend
PRT,1985,25.954,1.393,106.172,,1064.23,6.970946017268309,1,0.006981404299147396,0.9930173536895353,1.242011317539844e-06,Medium Spend
PRT,1986,23.01,1.365,110.418,,1107.79,7.0110246096359505,1,0.06516400509090768,0.9346091630352187,0.0002268318738734376,Medium Spend
PRT,1987,25.339,1.462,129.032,,1294.19,7.166412681518302,1,0.01396285860575861,0.9860340185036098,3.122890631515036e-06,Medium Spend
PRT,1988,23.255,1.397,137.375,,1376.44,7.227981982909644,1,0.06959382091542561,0.9302864327930633,0.00011974629151088404,Medium Spend
PRT,1989,24.267,1.344,146.308,,1463.81,7.289480820207561,1,0.03626585468152716,0.96371478352493,1.9361793543018896e-05,Medium Spend
PRT,1990,25.305,1.396,164.162,,1638.87,7.402372249383664,1,0.018125003022045658,0.9818725138198222,2.4831581321399882e-06,Medium Spend
PRT,1991,24.786,1.497,190.3,,1895.43,7.547728450350212,1,0.031696759361889995,0.96829770337783,5.5372602800572775e-06,Medium Spend
PRT,1992,25.336,1.567,206.193,,2052.13,7.627120736982034,1,0.022052329783083843,0.9779458992526715,1.770964244627131e-06,Medium Spend
PRT,1993,26.203,1.691,222.786,,2219.99,7.705708321407929,1,0.01139661415422619,0.9886030968886235,2.8895715047954135e-07,Medium Spend
PRT,1994,26.03,1.673,226.69,,2264.98,7.72576261542367,1,0.013505033131109085,0.9864945680739666,3.9879492443942937e-07,Medium Spend
PRT,1995,24.275,1.748,251.235,B,2518.93,7.831986402341881,1,0.06238700291492845,0.9376028095521978,1.0187532873641132e-05,Medium Spend
PRT,1996,24.626,1.835,273.478,,2752.27,7.920544575161046,1,0.052076233492250504,0.9479189699559059,4.796551843570005e-06,Medium Spend
PRT,1997,24.72,1.832,289.154,,2923.05,7.9807249205866695,1,0.051339374713684056,0.9486568832052401,3.742081075959074e-06,Medium Spend
PRT,1998,24.15,1.783,297.23,,3019.92,8.013316699738454,1,0.08192483776114266,0.91806479713232,1.0365106537421363e-05,Medium Spend
PRT,2000,21.881,1.832,345.833,B,3558.59,8.177400648674345,1,0.37318018271459485,0.6264646503654742,0.00035516691993091255,Medium Spend
PRT,2001,22.486,1.89,370.107,,3835.32,8.25226885275346,1,0.2958900900846383,0.703978879656917,0.00013103025844461117,Medium Spend
PRT,2002,22.542,1.929,392.927,,4094.15,8.317558625652936,1,0.3030368759122584,0.696852296924099,0.00011082716364268411,Medium Spend
PRT,2003,22.284,1.984,413.377,,4323.44,8.372037931213965,1,0.35922024594539737,0.6406264492217989,0.00015330483280356805,Medium Spend
PRT,2004,22.336,2.076,446.21,,4678.0,8.450839690866216,1,0.3716716141833424,0.6282002672823735,0.00012811853428397758,Medium Spend
PRT,2005,22.09,2.084,473.861,,4977.12,8.512807588703684,1,0.4326724200333309,0.567158142439962,0.00016943752670718767,Medium Spend
PRT,2006,22.342,2.041,503.565,,5298.66,8.575397946539058,1,0.40512024331967117,0.594771962983429,0.00010779369689980817,Medium Spend
PRT,2007,22.136,2.007,515.673,,5436.72,8.60111513434858,1,0.4499919560106308,0.5498673652061236,0.00014067878324579858,Medium Spend
PRT,2008,21.184,1.981,527.624,,5570.75,8.625464466700025,0,0.6251677537648643,0.3743437180644007,0.0004885281707350273,High Spend
PRT,2009,20.154,1.991,527.548,,5575.26,8.62627357976075,0,0.7683361933066891,0.23002807502666728,0.0016357316666435722,High Spend
PRT,2010,19.269,1.892,517.697,,5473.66,8.607885452299767,0,0.8465382927105388,0.1491891486754139,0.0042725586140473365,High Spend
PRT,2011,18.373,1.751,468.954,,4951.01,8.5075488337485,0,0.8821237149683799,0.1059031773299349,0.01197310770168525,High Spend
PRT,2012,16.638,1.555,411.465,,4326.49,8.372742976244691,0,0.8818788299708393,0.05284893643124676,0.06527223359791381,High Spend
PRT,2013,15.613,1.419,395.927,,4140.33,8.328772271266335,0,0.8208513498707004,0.03344311962382999,0.1457055305054697,High Spend
PRT,2014,15.398,1.389,400.196,,4162.46,8.334101738328174,0,0.8039209676828369,0.02974268966077208,0.16633634265639083,High Spend
PRT,2015,15.5,1.391,412.877,,4276.61,8.36114972139128,0,0.8195902561111685,0.03032353209638343,0.15008621179244827,High Spend
SVK,1999,34.81,1.928,206.344,,1113.44,7.016107315575917,1,6.899174831056457e-07,0.999999310082516,1.3782211555466233e-15,Medium Spend
SVK,2000,34.69,1.843,209.134,,1126.96,7.028165970436341,1,8.068805306287152e-07,0.9999991931194674,1.8556424376583724e-15,Medium Spend
SVK,2001,34.657,1.851,229.487,,1234.38,7.1191338940422,1,8.800749996082574e-07,0.9999991199249987,1.6558590588911738e-15,Medium Spend
SVK,2002,37.564,2.072,275.505,,1481.37,7.30139743731359,1,1.9887392844506636e-08,0.9999999801126072,2.76493711679272e-19,Medium Spend
SVK,2003,40.239,2.196,310.549,,1668.7,7.4203992485549115,1,4.0135105731981713e-10,0.9999999995986482,5.0081143857994705e-23,Medium Spend
SVK,2004,34.185,2.215,336.67,,1808.69,7.500910838873135,1,1.9359546972005927e-06,0.9999980640453002,2.5677125677859495e-15,Medium Spend
SVK,2005,33.282,2.196,364.882,B,1960.44,7.581434176346684,1,6.172377252861597e-06,0.9999938276227227,2.4151950270236738e-14,Medium Spend
SVK,2006,31.128,2.136,403.152,,2166.16,7.681172833605352,1,8.121508591376044e-05,0.999918784909288,4.798520447344751e-12,Medium Spend
SVK,2007,29.372,2.112,446.793,,2401.34,7.784198541332264,1,0.0005831472118633881,0.9994168525228299,2.6530661820444124e-10,Medium Spend
SVK,2008,30.159,2.101,497.76,,2677.57,7.893038349009768,1,0.00027479382100603975,0.999725206144387,3.460719809710609e-11,Medium Spend
